latitude,longitude,marker,Acc Y (g),Temp Data,HRot Count,Speed,Samples,Heading GPS (dg),Speed GPS,Accuracy GPS,Altitude GPS,RSSI dBm,HH:mm:ss,SSS
,,3,0.241,0,980,0,15323,,,,,,,
,,3,0.248,0,980,0,15324,,,,,,,
,,3,0.24,0,980,0,15325,,,,,,,
,,3,0.242,0,980,0,15326,,,,,,,
,,3,0.25,0,980,0,15327,,,,,,,
,,3,0.243,0,980,0,15328,,,,,,,
,,3,0.25,0,980,0,15329,,,,,,,
,,3,0.273,0,980,0,15330,,,,,-60,20:48:03,272
,,3,0.275,0,980,0,15331,,,,,,,
,,3,0.284,0,980,0,15332,,,,,,,
,,3,0.285,0,980,0,15333,,,,,,,
,,3,0.282,0,980,0,15334,,,,,,,
,,3,0.279,0,980,0,15335,,,,,,,
,,3,0.292,0,980,0,15336,,,,,,,
,,3,0.279,0,980,0,15337,,,,,,,
,,3,0.283,0,980,0,15338,,,,,,,
,,3,0.301,0,980,0,15339,,,,,,,
,,3,0.283,0,980,0,15340,,,,,-60,20:48:03,455
,,3,0.282,0,980,0,15341,,,,,,,
,,3,0.311,0,980,0,15342,,,,,,,
,,3,0.305,0,980,0,15343,,,,,,,
,,3,0.303,0,980,0,15344,,,,,,,
,,3,0.318,0,980,0,15345,,,,,,,
,,3,0.316,0,980,0,15346,,,,,,,
,,3,0.32,0,980,0,15347,,,,,,,
,,3,0.316,0,980,0,15348,,,,,,,
,,3,0.315,0,980,0,15349,,,,,,,
,,3,0.338,0,980,0,15350,,,,,-60,20:48:03,662
,,3,0.346,0,980,0,15351,,,,,,,
,,3,0.339,0,980,0,15352,,,,,,,
,,3,0.356,0,980,0,15353,,,,,,,
,,3,0.356,0,980,0,15354,,,,,,,
,,3,0.351,0,980,0,15355,,,,,,,
,,3,0.367,0,980,0,15356,,,,,,,
,,3,0.358,0,980,0,15357,,,,,,,
,,3,0.349,0,980,0,15358,,,,,,,
,,3,0.372,0,980,0,15359,,,,,,,
,,3,0.362,0,980,0,15360,,,,,-60,20:48:03,903
,,3,0.353,0,980,0,15361,,,,,,,
,,3,0.378,0,980,0,15362,,,,,,,
,,3,0.382,0,980,0,15363,,,,,,,
,,3,0.378,0,980,0,15364,,,,,,,
,,3,0.402,0,980,0,15365,,,,,,,
,,3,0.412,0,980,0,15366,,,,,,,
,,3,0.422,0,980,0,15367,,,,,,,
,,3,0.449,0,980,0,15368,,,,,,,
,,3,0.448,0,980,0,15369,,,,,,,
,,3,0.45,0,980,0,15370,,,,,-59,20:48:04,083
,,3,0.47,0,980,0,15371,,,,,,,
,,3,0.462,0,980,0,15372,,,,,,,
,,3,0.457,0,980,0,15373,,,,,,,
,,3,0.466,0,980,0,15374,,,,,,,
,,3,0.45,0,980,0,15375,,,,,,,
,,3,0.434,0,980,0,15376,,,,,,,
,,3,0.437,0,980,0,15377,,,,,,,
,,3,0.43,0,980,0,15378,,,,,,,
,,3,0.433,0,980,0,15379,,,,,,,
,,3,0.438,0,980,0,15380,,,,,-59,20:48:04,292
,,3,0.434,0,980,0,15381,,,,,,,
,,3,0.43,0,980,0,15382,,,,,,,
,,3,0.429,0,980,0,15383,,,,,,,
,,3,0.426,0,980,0,15384,,,,,,,
,,3,0.43,0,980,0,15385,,,,,,,
,,3,0.432,0,980,0,15386,,,,,,,
,,3,0.413,0,980,0,15387,,,,,,,
,,3,0.411,0,980,0,15388,,,,,,,
,,3,0.412,0,980,0,15389,,,,,,,
,,3,0.397,0,980,0,15390,,,,,-59,20:48:04,472
,,3,0.397,0,980,0,15391,,,,,,,
,,3,0.398,0,980,0,15392,,,,,,,
,,3,0.4,0,980,0,15393,,,,,,,
,,3,0.399,0,980,0,15394,,,,,,,
,,3,0.385,0,980,0,15395,,,,,,,
,,3,0.379,0,980,0,15396,,,,,,,
,,3,0.375,0,980,0,15397,,,,,,,
,,3,0.354,0,980,0,15398,,,,,,,
,,3,0.354,0,980,0,15399,,,,,,,
,,3,0.356,0,980,0,15400,,,,,-59,20:48:04,681
,,3,0.332,0,980,0,15401,,,,,,,
,,3,0.331,0,980,0,15402,,,,,,,
,,3,0.336,0,980,0,15403,,,,,,,
,,3,0.313,0,980,0,15404,,,,,,,
,,3,0.306,0,980,0,15405,,,,,,,
,,3,0.316,0,980,0,15406,,,,,,,
,,3,0.302,0,980,0,15407,,,,,,,
,,3,0.281,0,980,0,15408,,,,,,,
,,3,0.273,0,980,0,15409,,,,,,,
,,3,0.263,0,980,0,15410,,,,,-59,20:48:04,893
,,3,0.248,0,980,0,15411,,,,,,,
,,3,0.233,0,980,0,15412,,,,,,,
,,3,0.218,0,980,0,15413,,,,,,,
,,3,0.224,0,980,0,15414,,,,,,,
,,3,0.212,0,980,0,15415,,,,,,,
,,3,0.196,0,980,0,15416,,,,,,,
,,3,0.194,0,980,0,15417,,,,,,,
,,3,0.193,0,980,0,15418,,,,,,,
,,3,0.16,0,980,0,15419,,,,,,,
,,3,0.17,0,980,0,15420,,,,,-59,20:48:05,073
,,3,0.161,0,980,0,15421,,,,,,,
,,3,0.126,0,980,0,15422,,,,,,,
,,3,0.147,0,980,0,15423,,,,,,,
,,3,0.154,0,980,0,15424,,,,,,,
,,3,0.126,0,980,0,15425,,,,,,,
,,3,0.147,0,980,0,15426,,,,,,,
,,3,0.152,0,980,0,15427,,,,,,,
,,3,0.131,0,980,0,15428,,,,,,,
,,3,0.142,0,980,0,15429,,,,,,,
,,3,0.137,0,980,0,15430,,,,,-59,20:48:05,254
,,3,0.118,0,980,0,15431,,,,,,,
,,3,0.115,0,980,0,15432,,,,,,,
,,3,0.112,0,980,0,15433,,,,,,,
,,3,0.099,0,980,0,15434,,,,,,,
,,3,0.104,0,980,0,15435,,,,,,,
,,3,0.104,0,980,0,15436,,,,,,,
,,3,0.1,0,980,0,15437,,,,,,,
,,3,0.106,0,980,0,15438,,,,,,,
,,3,0.105,0,980,0,15439,,,,,,,
,,3,0.105,0,980,0,15440,,,,,-59,20:48:05,464
,,3,0.11,0,980,0,15441,,,,,,,
,,3,0.109,0,980,0,15442,,,,,,,
,,3,0.098,0,980,0,15443,,,,,,,
,,3,0.094,0,980,0,15444,,,,,,,
,,3,0.098,0,980,0,15445,,,,,,,
,,3,0.096,0,980,0,15446,,,,,,,
,,3,0.096,0,980,0,15447,,,,,,,
,,3,0.095,0,980,0,15448,,,,,,,
,,3,0.095,0,980,0,15449,,,,,,,
,,3,0.098,0,980,0,15450,,,,,-61,20:48:05,705
,,3,0.104,0,980,0,15451,,,,,,,
,,3,0.103,0,980,0,15452,,,,,,,
,,3,0.104,0,980,0,15453,,,,,,,
,,3,0.115,0,980,0,15454,,,,,,,
,,3,0.109,0,980,0,15455,,,,,,,
,,3,0.111,0,980,0,15456,,,,,,,
,,3,0.113,0,980,0,15457,,,,,,,
,,3,0.115,0,980,0,15458,,,,,,,
,,3,0.114,0,980,0,15459,,,,,,,
,,3,0.129,0,980,0,15460,,,,,-61,20:48:05,852
,,3,0.133,0,980,0,15461,,,,,,,
,,3,0.136,0,980,0,15462,,,,,,,
,,3,0.155,0,980,0,15463,,,,,,,
,,3,0.149,0,980,0,15464,,,,,,,
,,3,0.149,0,980,0,15465,,,,,,,
,,3,0.166,0,980,0,15466,,,,,,,
,,3,0.168,0,980,0,15467,,,,,,,
,,3,0.164,0,980,0,15468,,,,,,,
,,3,0.172,0,980,0,15469,,,,,,,
,,3,0.175,0,980,0,15470,,,,,-61,20:48:06,063
,,3,0.177,0,980,0,15471,,,,,,,
,,3,0.183,0,980,0,15472,,,,,,,
,,3,0.178,0,980,0,15473,,,,,,,
,,3,0.183,0,980,0,15474,,,,,,,
,,3,0.185,0,980,0,15475,,,,,,,
,,3,0.188,0,980,0,15476,,,,,,,
,,3,0.182,0,980,0,15477,,,,,,,
,,3,0.179,0,980,0,15478,,,,,,,
,,3,0.183,0,980,0,15479,,,,,,,
,,3,0.188,0,980,0,15480,,,,,-61,20:48:06,274
,,3,0.19,0,980,0,15481,,,,,,,
,,3,0.193,0,980,0,15482,,,,,,,
,,3,0.2,0,980,0,15483,,,,,,,
,,3,0.219,0,980,0,15484,,,,,,,
,,3,0.226,0,980,0,15485,,,,,,,
,,3,0.231,0,980,0,15486,,,,,,,
,,3,0.253,0,980,0,15487,,,,,,,
,,3,0.25,0,980,0,15488,,,,,,,
,,3,0.248,0,980,0,15489,,,,,,,
,,3,0.278,0,980,0,15490,,,,,-61,20:48:06,454
,,3,0.28,0,980,0,15491,,,,,,,
,,3,0.275,0,980,0,15492,,,,,,,
,,3,0.272,0,980,0,15493,,,,,,,
,,3,0.266,0,980,0,15494,,,,,,,
,,3,0.259,0,980,0,15495,,,,,,,
,,3,0.262,0,980,0,15496,,,,,,,
,,3,0.266,0,980,0,15497,,,,,,,
,,3,0.27,0,980,0,15498,,,,,,,
,,3,0.28,0,980,0,15499,,,,,,,
,,3,0.287,0,980,0,15500,,,,,-61,20:48:06,664
,,3,0.286,0,980,0,15501,,,,,,,
,,3,0.292,0,980,0,15502,,,,,,,
,,3,0.313,0,980,0,15503,,,,,,,
,,3,0.316,0,980,0,15504,,,,,,,
,,3,0.297,0,980,0,15505,,,,,,,
,,3,0.314,0,980,0,15506,,,,,,,
,,3,0.331,0,980,0,15507,,,,,,,
,,3,0.311,0,980,0,15508,,,,,,,
,,3,0.32,0,980,0,15509,,,,,,,
,,3,0.345,0,980,0,15510,,,,,-61,20:48:06,872
,,3,0.328,0,980,0,15511,,,,,,,
,,3,0.328,0,980,0,15512,,,,,,,
,,3,0.371,0,980,0,15513,,,,,,,
,,3,0.348,0,980,0,15514,,,,,,,
,,3,0.317,0,980,0,15515,,,,,,,
,,3,0.342,0,980,0,15516,,,,,,,
,,3,0.352,0,980,0,15517,,,,,,,
,,3,0.368,0,980,0,15518,,,,,,,
,,3,0.405,0,980,0,15519,,,,,,,
,,3,0.407,0,980,0,15520,,,,,-61,20:48:07,055
,,3,0.431,0,980,0,15521,,,,,,,
,,3,0.438,0,980,0,15522,,,,,,,
,,3,0.416,0,980,0,15523,,,,,,,
,,3,0.441,0,980,0,15524,,,,,,,
,,3,0.428,0,980,0,15525,,,,,,,
,,3,0.394,0,980,0,15526,,,,,,,
,,3,0.42,0,980,0,15527,,,,,,,
,,3,0.413,0,980,0,15528,,,,,,,
,,3,0.402,0,980,0,15529,,,,,,,
,,3,0.432,0,980,0,15530,,,,,-61,20:48:07,262
,,3,0.436,0,980,0,15531,,,,,,,
,,3,0.436,0,980,0,15532,,,,,,,
,,3,0.457,0,980,0,15533,,,,,,,
,,3,0.437,0,980,0,15534,,,,,,,
,,3,0.419,0,980,0,15535,,,,,,,
,,3,0.433,0,980,0,15536,,,,,,,
,,3,0.414,0,980,0,15537,,,,,,,
,,3,0.4,0,980,0,15538,,,,,,,
,,3,0.406,0,980,0,15539,,,,,,,
,,3,0.405,0,980,0,15540,,,,,-61,20:48:07,474
,,3,0.389,0,980,0,15541,,,,,,,
,,3,0.395,0,980,0,15542,,,,,,,
,,3,0.417,0,980,0,15543,,,,,,,
,,3,0.436,0,980,0,15544,,,,,,,
,,3,0.425,0,980,0,15545,,,,,,,
,,3,0.432,0,980,0,15546,,,,,,,
,,3,0.449,0,980,0,15547,,,,,,,
,,3,0.445,0,980,0,15548,,,,,,,
,,3,0.434,0,980,0,15549,,,,,,,
,,3,0.444,0,980,0,15550,,,,,-61,20:48:07,654
,,3,0.437,0,980,0,15551,,,,,,,
,,3,0.415,0,980,0,15552,,,,,,,
,,3,0.433,0,980,0,15553,,,,,,,
,,3,0.432,0,980,0,15554,,,,,,,
,,3,0.414,0,980,0,15555,,,,,,,
,,3,0.431,0,980,0,15556,,,,,,,
,,3,0.434,0,980,0,15557,,,,,,,
,,3,0.409,0,980,0,15558,,,,,,,
,,3,0.421,0,980,0,15559,,,,,,,
,,3,0.418,0,980,0,15560,,,,,-61,20:48:07,864
,,3,0.397,0,980,0,15561,,,,,,,
,,3,0.409,0,980,0,15562,,,,,,,
,,3,0.407,0,980,0,15563,,,,,,,
,,3,0.388,0,980,0,15564,,,,,,,
,,3,0.406,0,980,0,15565,,,,,,,
,,3,0.396,0,980,0,15566,,,,,,,
,,3,0.383,0,980,0,15567,,,,,,,
,,3,0.404,0,980,0,15568,,,,,,,
,,3,0.396,0,980,0,15569,,,,,,,
,,3,0.374,0,980,0,15570,,,,,-61,20:48:08,072
,,3,0.391,0,980,0,15571,,,,,,,
,,3,0.376,0,980,0,15572,,,,,,,
,,3,0.354,0,980,0,15573,,,,,,,
,,3,0.372,0,980,0,15574,,,,,,,
,,3,0.361,0,980,0,15575,,,,,,,
,,3,0.346,0,980,0,15576,,,,,,,
,,3,0.354,0,980,0,15577,,,,,,,
,,3,0.349,0,980,0,15578,,,,,,,
,,3,0.329,0,980,0,15579,,,,,,,
,,3,0.322,0,980,0,15580,,,,,-61,20:48:08,282
,,3,0.31,0,980,0,15581,,,,,,,
,,3,0.294,0,980,0,15582,,,,,,,
,,3,0.278,0,980,0,15583,,,,,,,
,,3,0.269,0,980,0,15584,,,,,,,
,,3,0.259,0,980,0,15585,,,,,,,
,,3,0.251,0,980,0,15586,,,,,,,
,,3,0.247,0,980,0,15587,,,,,,,
,,3,0.265,0,980,0,15588,,,,,,,
,,3,0.273,0,980,0,15589,,,,,,,
,,3,0.271,0,980,0,15590,,,,,-61,20:48:08,492
,,3,0.282,0,980,0,15591,,,,,,,
,,3,0.291,0,980,0,15592,,,,,,,
,,3,0.274,0,980,0,15593,,,,,,,
,,3,0.274,0,980,0,15594,,,,,,,
,,3,0.29,0,980,0,15595,,,,,,,
,,3,0.285,0,980,0,15596,,,,,,,
,,3,0.288,0,980,0,15597,,,,,,,
,,3,0.306,0,980,0,15598,,,,,,,
,,3,0.286,0,980,0,15599,,,,,,,
,,3,0.284,0,980,0,15600,,,,,-61,20:48:08,674
,,3,0.298,0,980,0,15601,,,,,,,
,,3,0.273,0,980,0,15602,,,,,,,
,,3,0.265,0,980,0,15603,,,,,,,
,,3,0.274,0,980,0,15604,,,,,,,
,,3,0.261,0,980,0,15605,,,,,,,
,,3,0.257,0,980,0,15606,,,,,,,
,,3,0.262,0,980,0,15607,,,,,,,
,,3,0.254,0,980,0,15608,,,,,,,
,,3,0.259,0,980,0,15609,,,,,,,
,,3,0.258,0,980,0,15610,,,,,-61,20:48:08,855
,,3,0.253,0,980,0,15611,,,,,,,
,,3,0.265,0,980,0,15612,,,,,,,
,,3,0.263,0,980,0,15613,,,,,,,
,,3,0.25,0,980,0,15614,,,,,,,
,,3,0.265,0,980,0,15615,,,,,,,
,,3,0.268,0,980,0,15616,,,,,,,
,,3,0.256,0,980,0,15617,,,,,,,
,,3,0.261,0,980,0,15618,,,,,,,
,,3,0.261,0,980,0,15619,,,,,,,
,,3,0.253,0,980,0,15620,,,,,-60,20:48:09,092
,,3,0.255,0,980,0,15621,,,,,,,
,,3,0.251,0,980,0,15622,,,,,,,
,,3,0.25,0,980,0,15623,,,,,,,
,,3,0.247,0,980,0,15624,,,,,,,
,,3,0.238,0,980,0,15625,,,,,,,
,,3,0.238,0,980,0,15626,,,,,,,
,,3,0.24,0,980,0,15627,,,,,,,
,,3,0.228,0,980,0,15628,,,,,,,
,,3,0.218,0,980,0,15629,,,,,,,
,,3,0.219,0,980,0,15630,,,,,-60,20:48:09,304
,,3,0.216,0,980,0,15631,,,,,,,
,,3,0.212,0,980,0,15632,,,,,,,
,,3,0.216,0,980,0,15633,,,,,,,
,,3,0.214,0,980,0,15634,,,,,,,
,,3,0.224,0,980,0,15635,,,,,,,
,,3,0.227,0,980,0,15636,,,,,,,
,,3,0.225,0,980,0,15637,,,,,,,
,,3,0.229,0,980,0,15638,,,,,,,
,,3,0.225,0,980,0,15639,,,,,,,
,,3,0.22,0,980,0,15640,,,,,-60,20:48:09,454
,,3,0.224,0,980,0,15641,,,,,,,
,,3,0.216,0,980,0,15642,,,,,,,
,,3,0.207,0,980,0,15643,,,,,,,
,,3,0.212,0,980,0,15644,,,,,,,
,,3,0.211,0,980,0,15645,,,,,,,
,,3,0.21,0,980,0,15646,,,,,,,
,,3,0.215,0,980,0,15647,,,,,,,
,,3,0.215,0,980,0,15648,,,,,,,
,,3,0.213,0,980,0,15649,,,,,,,
,,3,0.215,0,980,0,15650,,,,,-60,20:48:09,662
,,3,0.212,0,980,0,15651,,,,,,,
,,3,0.208,0,980,0,15652,,,,,,,
,,3,0.211,0,980,0,15653,,,,,,,
,,3,0.203,0,980,0,15654,,,,,,,
,,3,0.201,0,980,0,15655,,,,,,,
,,3,0.21,0,980,0,15656,,,,,,,
,,3,0.209,0,980,0,15657,,,,,,,
,,3,0.212,0,980,0,15658,,,,,,,
,,3,0.222,0,980,0,15659,,,,,,,
,,3,0.228,0,980,0,15660,,,,,-60,20:48:09,874
,,3,0.221,0,980,0,15661,,,,,,,
,,3,0.224,0,980,0,15662,,,,,,,
,,3,0.223,0,980,0,15663,,,,,,,
,,3,0.214,0,980,0,15664,,,,,,,
,,3,0.218,0,980,0,15665,,,,,,,
,,3,0.22,0,980,0,15666,,,,,,,
,,3,0.217,0,980,0,15667,,,,,,,
,,3,0.222,0,980,0,15668,,,,,,,
,,3,0.221,0,980,0,15669,,,,,,,
,,3,0.22,0,980,0,15670,,,,,-60,20:48:10,054
,,3,0.229,0,980,0,15671,,,,,,,
,,3,0.229,0,980,0,15672,,,,,,,
,,3,0.225,0,980,0,15673,,,,,,,
,,3,0.228,0,980,0,15674,,,,,,,
,,3,0.22,0,980,0,15675,,,,,,,
,,3,0.213,0,980,0,15676,,,,,,,
,,3,0.21,0,980,0,15677,,,,,,,
,,3,0.202,0,980,0,15678,,,,,,,
,,3,0.2,0,980,0,15679,,,,,,,
,,3,0.213,0,980,0,15680,,,,,-60,20:48:10,264
,,3,0.221,0,980,0,15681,,,,,,,
,,3,0.231,0,980,0,15682,,,,,,,
,,3,0.23,0,980,0,15683,,,,,,,
,,3,0.233,0,980,0,15684,,,,,,,
,,3,0.238,0,980,0,15685,,,,,,,
,,3,0.235,0,980,0,15686,,,,,,,
,,3,0.228,0,980,0,15687,,,,,,,
,,3,0.226,0,980,0,15688,,,,,,,
,,3,0.227,0,980,0,15689,,,,,,,
,,3,0.222,0,980,0,15690,,,,,-60,20:48:10,472
,,3,0.226,0,980,0,15691,,,,,,,
,,3,0.229,0,980,0,15692,,,,,,,
,,3,0.235,0,980,0,15693,,,,,,,
,,3,0.241,0,980,0,15694,,,,,,,
,,3,0.251,0,980,0,15695,,,,,,,
,,3,0.258,0,980,0,15696,,,,,,,
,,3,0.261,0,980,0,15697,,,,,,,
,,3,0.256,0,980,0,15698,,,,,,,
,,3,0.253,0,980,0,15699,,,,,,,
,,3,0.25,0,980,0,15700,,,,,-60,20:48:10,654
,,3,0.245,0,980,0,15701,,,,,,,
,,3,0.24,0,980,0,15702,,,,,,,
,,3,0.245,0,980,0,15703,,,,,,,
,,3,0.25,0,980,0,15704,,,,,,,
,,3,0.25,0,980,0,15705,,,,,,,
,,3,0.254,0,980,0,15706,,,,,,,
,,3,0.26,0,980,0,15707,,,,,,,
,,3,0.262,0,980,0,15708,,,,,,,
,,3,0.262,0,980,0,15709,,,,,,,
,,3,0.258,0,980,0,15710,,,,,-60,20:48:10,862
,,3,0.256,0,980,0,15711,,,,,,,
,,3,0.252,0,980,0,15712,,,,,,,
,,3,0.242,0,980,0,15713,,,,,,,
,,3,0.226,0,980,0,15714,,,,,,,
,,3,0.234,0,980,0,15715,,,,,,,
,,3,0.222,0,980,0,15716,,,,,,,
,,3,0.219,0,980,0,15717,,,,,,,
,,3,0.23,0,980,0,15718,,,,,,,
,,3,0.236,0,980,0,15719,,,,,,,
,,3,0.236,0,980,0,15720,,,,,-60,20:48:11,073
,,3,0.242,0,980,0,15721,,,,,,,
,,3,0.254,0,980,0,15722,,,,,,,
,,3,0.25,0,980,0,15723,,,,,,,
,,3,0.245,0,980,0,15724,,,,,,,
,,3,0.247,0,980,0,15725,,,,,,,
,,3,0.237,0,980,0,15726,,,,,,,
,,3,0.237,0,980,0,15727,,,,,,,
,,3,0.222,0,980,0,15728,,,,,,,
,,3,0.214,0,980,0,15729,,,,,,,
,,3,0.206,0,980,0,15730,,,,,-60,20:48:11,253
,,3,0.201,0,980,0,15731,,,,,,,
,,3,0.2,0,980,0,15732,,,,,,,
,,3,0.204,0,980,0,15733,,,,,,,
,,3,0.203,0,980,0,15734,,,,,,,
,,3,0.202,0,980,0,15735,,,,,,,
,,3,0.203,0,980,0,15736,,,,,,,
,,3,0.204,0,980,0,15737,,,,,,,
,,3,0.202,0,980,0,15738,,,,,,,
,,3,0.204,0,980,0,15739,,,,,,,
,,3,0.203,0,980,0,15740,,,,,-60,20:48:11,463
,,3,0.2,0,980,0,15741,,,,,,,
,,3,0.198,0,980,0,15742,,,,,,,
,,3,0.193,0,980,0,15743,,,,,,,
,,3,0.188,0,980,0,15744,,,,,,,
,,3,0.186,0,980,0,15745,,,,,,,
,,3,0.187,0,980,0,15746,,,,,,,
,,3,0.186,0,980,0,15747,,,,,,,
,,3,0.187,0,980,0,15748,,,,,,,
,,3,0.188,0,980,0,15749,,,,,,,
,,3,0.188,0,980,0,15750,,,,,-60,20:48:11,672
,,3,0.189,0,980,0,15751,,,,,,,
,,3,0.193,0,980,0,15752,,,,,,,
,,3,0.196,0,980,0,15753,,,,,,,
,,3,0.2,0,980,0,15754,,,,,,,
,,3,0.209,0,980,0,15755,,,,,,,
,,3,0.204,0,980,0,15756,,,,,,,
,,3,0.201,0,980,0,15757,,,,,,,
,,3,0.21,0,980,0,15758,,,,,,,
,,3,0.204,0,980,0,15759,,,,,,,
,,3,0.204,0,980,0,15760,,,,,-60,20:48:11,854
,,3,0.209,0,980,0,15761,,,,,,,
,,3,0.21,0,980,0,15762,,,,,,,
,,3,0.21,0,980,0,15763,,,,,,,
,,3,0.216,0,980,0,15764,,,,,,,
,,3,0.216,0,980,0,15765,,,,,,,
,,3,0.218,0,980,0,15766,,,,,,,
,,3,0.213,0,980,0,15767,,,,,,,
,,3,0.21,0,980,0,15768,,,,,,,
,,3,0.217,0,980,0,15769,,,,,,,
,,3,0.22,0,980,0,15770,,,,,-60,20:48:12,062
,,3,0.223,0,980,0,15771,,,,,,,
,,3,0.22,0,980,0,15772,,,,,,,
,,3,0.225,0,980,0,15773,,,,,,,
,,3,0.23,0,980,0,15774,,,,,,,
,,3,0.227,0,980,0,15775,,,,,,,
,,3,0.229,0,980,0,15776,,,,,,,
,,3,0.231,0,980,0,15777,,,,,,,
,,3,0.212,0,980,0,15778,,,,,,,
,,3,0.197,0,980,0,15779,,,,,,,
,,3,0.201,0,980,0,15780,,,,,-60,20:48:12,275
,,3,0.185,0,980,0,15781,,,,,,,
,,3,0.182,0,980,0,15782,,,,,,,
,,3,0.195,0,980,0,15783,,,,,,,
,,3,0.188,0,980,0,15784,,,,,,,
,,3,0.188,0,980,0,15785,,,,,,,
,,3,0.199,0,980,0,15786,,,,,,,
,,3,0.196,0,980,0,15787,,,,,,,
,,3,0.197,0,980,0,15788,,,,,,,
,,3,0.211,0,980,0,15789,,,,,,,
,,3,0.203,0,980,0,15790,,,,,-60,20:48:12,453
,,3,0.204,0,980,0,15791,,,,,,,
,,3,0.21,0,980,0,15792,,,,,,,
,,3,0.199,0,980,0,15793,,,,,,,
,,3,0.198,0,980,0,15794,,,,,,,
,,3,0.199,0,980,0,15795,,,,,,,
,,3,0.196,0,980,0,15796,,,,,,,
,,3,0.201,0,980,0,15797,,,,,,,
,,3,0.206,0,980,0,15798,,,,,,,
,,3,0.203,0,980,0,15799,,,,,,,
,,3,0.208,0,980,0,15800,,,,,-61,20:48:12,692
,,3,0.207,0,980,0,15801,,,,,,,
,,3,0.199,0,980,0,15802,,,,,,,
,,3,0.203,0,980,0,15803,,,,,,,
,,3,0.204,0,980,0,15804,,,,,,,
,,3,0.198,0,980,0,15805,,,,,,,
,,3,0.205,0,980,0,15806,,,,,,,
,,3,0.207,0,980,0,15807,,,,,,,
,,3,0.204,0,980,0,15808,,,,,,,
,,3,0.204,0,980,0,15809,,,,,,,
,,3,0.205,0,980,0,15810,,,,,-61,20:48:12,904
,,3,0.206,0,980,0,15811,,,,,,,
,,3,0.209,0,980,0,15812,,,,,,,
,,3,0.202,0,980,0,15813,,,,,,,
,,3,0.202,0,980,0,15814,,,,,,,
,,3,0.205,0,980,0,15815,,,,,,,
,,3,0.196,0,980,0,15816,,,,,,,
,,3,0.2,0,980,0,15817,,,,,,,
,,3,0.21,0,980,0,15818,,,,,,,
,,3,0.207,0,980,0,15819,,,,,,,
,,3,0.21,0,980,0,15820,,,,,-61,20:48:13,052
,,3,0.212,0,980,0,15821,,,,,,,
,,3,0.203,0,980,0,15822,,,,,,,
,,3,0.203,0,980,0,15823,,,,,,,
,,3,0.2,0,980,0,15824,,,,,,,
,,3,0.191,0,980,0,15825,,,,,,,
,,3,0.188,0,980,0,15826,,,,,,,
,,3,0.188,0,980,0,15827,,,,,,,
,,3,0.181,0,980,0,15828,,,,,,,
,,3,0.186,0,980,0,15829,,,,,,,
,,3,0.188,0,980,0,15830,,,,,-61,20:48:13,262
,,3,0.194,0,980,0,15831,,,,,,,
,,3,0.198,0,980,0,15832,,,,,,,
,,3,0.196,0,980,0,15833,,,,,,,
,,3,0.198,0,980,0,15834,,,,,,,
,,3,0.202,0,980,0,15835,,,,,,,
,,3,0.196,0,980,0,15836,,,,,,,
,,3,0.195,0,980,0,15837,,,,,,,
,,3,0.193,0,980,0,15838,,,,,,,
,,3,0.185,0,980,0,15839,,,,,,,
,,3,0.182,0,980,0,15840,,,,,-61,20:48:13,474
,,3,0.186,0,980,0,15841,,,,,,,
,,3,0.184,0,980,0,15842,,,,,,,
,,3,0.183,0,980,0,15843,,,,,,,
,,3,0.183,0,980,0,15844,,,,,,,
,,3,0.18,0,980,0,15845,,,,,,,
,,3,0.174,0,980,0,15846,,,,,,,
,,3,0.174,0,980,0,15847,,,,,,,
,,3,0.171,0,980,0,15848,,,,,,,
,,3,0.169,0,980,0,15849,,,,,,,
,,3,0.172,0,980,0,15850,,,,,-61,20:48:13,654
,,3,0.175,0,980,0,15851,,,,,,,
,,3,0.179,0,980,0,15852,,,,,,,
,,3,0.187,0,980,0,15853,,,,,,,
,,3,0.191,0,980,0,15854,,,,,,,
,,3,0.19,0,980,0,15855,,,,,,,
,,3,0.189,0,980,0,15856,,,,,,,
,,3,0.191,0,980,0,15857,,,,,,,
,,3,0.188,0,980,0,15858,,,,,,,
,,3,0.184,0,980,0,15859,,,,,,,
,,3,0.179,0,980,0,15860,,,,,-61,20:48:13,864
,,3,0.175,0,980,0,15861,,,,,,,
,,3,0.169,0,980,0,15862,,,,,,,
,,3,0.166,0,980,0,15863,,,,,,,
,,3,0.169,0,980,0,15864,,,,,,,
,,3,0.169,0,980,0,15865,,,,,,,
,,3,0.178,0,980,0,15866,,,,,,,
,,3,0.186,0,980,0,15867,,,,,,,
,,3,0.195,0,980,0,15868,,,,,,,
,,3,0.201,0,980,0,15869,,,,,,,
,,3,0.205,0,980,0,15870,,,,,-61,20:48:14,072
,,3,0.21,0,980,0,15871,,,,,,,
,,3,0.213,0,980,0,15872,,,,,,,
,,3,0.208,0,980,0,15873,,,,,,,
,,3,0.208,0,980,0,15874,,,,,,,
,,3,0.21,0,980,0,15875,,,,,,,
,,3,0.21,0,980,0,15876,,,,,,,
,,3,0.21,0,980,0,15877,,,,,,,
,,3,0.215,0,980,0,15878,,,,,,,
,,3,0.211,0,980,0,15879,,,,,,,
,,3,0.209,0,980,0,15880,,,,,-61,20:48:14,252
,,3,0.203,0,980,0,15881,,,,,,,
,,3,0.193,0,980,0,15882,,,,,,,
